time,last_timestamp_in_pcap,opened_connections,closed_connections,stalled_connections,ongoing_connections,avg_duration,bytes_in,pkg_in_0-100,pkg_in_100-200,pkg_in_200-300,pkg_in_300-400,pkg_in_400-500,pkg_in_500-600,pkg_in_600-700,pkg_in_700-800,pkg_in_800-900,pkg_in_900-1000,pkg_in_1000-1100,pkg_in_1100-1200,pkg_in_1200-1300,pkg_in_1300-1400,pkg_in_1400-1500,pkg_in_1500-1600,bytes_out,pkg_out_0-100,pkg_out_100-200,pkg_out_200-300,pkg_out_300-400,pkg_out_400-500,pkg_out_500-600,pkg_out_600-700,pkg_out_700-800,pkg_out_800-900,pkg_out_900-1000,pkg_out_1000-1100,pkg_out_1100-1200,pkg_out_1200-1300,pkg_out_1300-1400,pkg_out_1400-1500,pkg_out_1500-1600,avg_bytes_in,avg_bytes_out,ttl_changes_in,ttl_changes_out
2018-03-20 13:04:49.008857,1520948050.840054,0,0,0,2,1.055163025856018,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7770.125,26,1,1,2,1,0,2,1,2,2,0,7,2,2,1,0,0.0,1292.8157051282053,0,36
2018-03-20 13:04:49.027649,1520948051.340276,0,0,0,2,1.0739432573318481,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6439.5,25,2,1,1,1,2,3,2,1,0,2,3,2,3,0,0,0.0,1117.5895652173913,0,35
2018-03-20 13:04:49.043822,1520948051.841218,0,0,0,2,1.0901166200637817,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4653.25,23,0,0,4,0,3,3,1,1,0,0,2,2,5,1,0,0.0,844.8399209486166,0,38
2018-03-20 13:04:49.061768,1520948052.374487,0,0,0,2,1.1080626249313354,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7865.625,28,0,3,4,0,0,0,0,0,3,1,5,3,4,2,0,0.0,1166.2407407407406,0,35
2018-03-20 13:04:49.078583,1520948052.874524,0,0,0,2,1.1248770952224731,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7466.875,23,0,0,0,7,4,1,2,0,0,0,3,4,6,0,0,0.0,1110.1328502415458,0,36
2018-03-20 13:04:49.095232,1520948053.375902,0,0,0,2,1.1415246725082397,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6199.5,31,1,2,0,0,3,1,2,1,2,0,2,1,2,2,0,0.0,1119.6818181818182,0,32
2018-03-20 13:04:49.109935,1520948053.87686,0,0,0,2,1.156229853630066,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5326.625,24,0,3,1,0,0,2,1,0,0,0,3,4,2,1,0,0.0,1117.1423444976076,0,27
2018-03-20 13:04:49.127353,1520948054.377604,0,0,0,2,1.1736456155776978,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6171.5,18,1,2,1,2,2,1,1,0,2,1,2,2,4,13,0,0.0,738.2941176470588,0,46
2018-03-20 13:04:49.139855,1520948054.909769,0,0,0,2,1.186146855354309,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3209.0,17,0,0,0,0,1,4,0,3,5,3,0,0,4,1,0,0.0,616.1904761904761,0,35
2018-03-20 13:04:49.151409,1520948055.410647,0,0,0,2,1.1977001428604126,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3328.25,17,0,0,0,0,0,1,2,1,6,2,3,1,2,0,0,0.0,741.0555555555555,0,32
2018-03-20 13:04:49.164602,1520948055.911563,0,0,0,2,1.2108913660049438,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4594.75,20,0,0,0,0,1,1,1,2,4,2,5,2,2,0,0,0.0,918.9499999999999,0,34
2018-03-20 13:04:49.177281,1520948056.412022,0,0,0,2,1.2235718965530396,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3483.0,20,0,0,0,0,0,2,4,1,1,1,5,3,2,0,0,0.0,731.8631578947369,0,36
